InnBaseOut,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3232,0.00039,0.00039,0.00039,0.00039,0.00039,0.00039,0.00072,0.00134,0.00243,0.00436,0.00766,0.0132,0.02227,0.03678,0.05936,0.09344,0.14301,0.21198,0.30275,0.41397,0.53798,0.65714,0.75763,0.8354,0.89187,0.9309,0.95683,0.9735,0.98391,0.99026,0.99404,0.99623,0.99748,0.99817,0.99855,0.99876,0.99876,0.99876,0.99876,0.99876,0.99876
3242,0.00047,0.00047,0.00047,0.00047,0.00047,0.00047,0.00087,0.0016,0.00288,0.00511,0.00888,0.01514,0.02526,0.04121,0.06567,0.10198,0.15388,0.22475,0.31624,0.42653,0.54845,0.66519,0.76345,0.83942,0.89455,0.93263,0.95792,0.97417,0.98432,0.99051,0.99419,0.99633,0.99754,0.99822,0.99859,0.99878,0.99878,0.99878,0.99878,0.99878,0.99878
3252,0.00039,0.00039,0.00039,0.00039,0.00039,0.00039,0.00073,0.00135,0.00246,0.00441,0.00777,0.01341,0.02264,0.03741,0.06039,0.09502,0.14533,0.21519,0.30689,0.41884,0.54285,0.66133,0.76093,0.83782,0.89357,0.93205,0.95758,0.97397,0.98421,0.99045,0.99416,0.99631,0.99753,0.99821,0.99858,0.99878,0.99878,0.99878,0.99878,0.99878,0.99878
3262,0.00049,0.00049,0.00049,0.00049,0.00049,0.00049,0.0009,0.00165,0.00297,0.00525,0.00912,0.01553,0.02588,0.04219,0.06715,0.10415,0.15692,0.2288,0.32127,0.43224,0.55403,0.66993,0.76715,0.84211,0.89641,0.93387,0.95872,0.97467,0.98463,0.99069,0.99429,0.99639,0.99757,0.99823,0.9986,0.99879,0.99879,0.99879,0.99879,0.99879,0.99879
3272,0.00053,0.00053,0.00053,0.00053,0.00053,0.00053,0.00099,0.0018,0.00324,0.00572,0.00991,0.01682,0.02793,0.04534,0.07183,0.11076,0.16574,0.23971,0.33358,0.44408,0.56394,0.67755,0.77265,0.8459,0.89892,0.93548,0.95972,0.97528,0.98499,0.9909,0.99441,0.99645,0.99761,0.99825,0.99861,0.99879,0.99879,0.99879,0.99879,0.99879,0.99879
3282,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00132,0.00237,0.00418,0.00723,0.01229,0.02047,0.03336,0.05311,0.08246,0.12455,0.18251,0.25849,0.35273,0.46205,0.57931,0.68961,0.78153,0.85211,0.90309,0.93818,0.96142,0.97632,0.98562,0.99127,0.99462,0.99657,0.99767,0.99829,0.99862,0.99881,0.99881,0.99881,0.99881,0.99881,0.99881
4110,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00049,0.00092,0.00171,0.00312,0.00561,0.00987,0.01702,0.02869,0.0473,0.07612,0.11927,0.18126,0.26584,0.37376,0.5,0.62543,0.73326,0.8178,0.87976,0.92289,0.9517,0.97031,0.98198,0.98912,0.99339,0.99587,0.99729,0.99808,0.99851,0.99875,0.99875,0.99875,0.99875,0.99875,0.99875
4120,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00042,0.0008,0.00148,0.00272,0.00489,0.00863,0.01492,0.02524,0.04174,0.06742,0.10606,0.16196,0.23894,0.33841,0.45672,0.57905,0.68955,0.78083,0.85098,0.90189,0.93715,0.96065,0.9758,0.9853,0.9911,0.99455,0.99657,0.99771,0.99835,0.9987,0.9987,0.9987,0.9987,0.9987,0.9987
4130,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00036,0.00068,0.00128,0.00235,0.00425,0.00754,0.01309,0.02224,0.03698,0.06006,0.09507,0.14622,0.21756,0.31129,0.42534,0.54829,0.66376,0.761,0.83666,0.89201,0.93056,0.95636,0.97307,0.98359,0.99005,0.99391,0.99617,0.99746,0.99818,0.99858,0.99858,0.99858,0.99858,0.99858,0.99858
4140,0.00017,0.00017,0.00017,0.00017,0.00017,0.00017,0.00033,0.00062,0.00115,0.00212,0.00384,0.0068,0.01182,0.02011,0.03347,0.05442,0.08628,0.13294,0.19824,0.28452,0.3904,0.50619,0.61872,0.71866,0.80086,0.86412,0.91018,0.94221,0.96365,0.97755,0.9863,0.99166,0.99486,0.99673,0.9978,0.99839,0.99839,0.99839,0.99839,0.99839,0.99839
4150,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.0003,0.00057,0.00107,0.00198,0.0036,0.00641,0.01121,0.01919,0.03212,0.05256,0.08391,0.13029,0.196,0.28411,0.39419,0.51833,0.63938,0.74289,0.82411,0.8838,0.92544,0.9533,0.97131,0.9826,0.9895,0.99361,0.99601,0.99737,0.99813,0.99854,0.99854,0.99854,0.99854,0.99854,0.99854
4160,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00026,0.00049,0.00093,0.00172,0.00313,0.00559,0.00979,0.01681,0.02822,0.04633,0.07422,0.11571,0.17491,0.25507,0.35656,0.47351,0.59182,0.6983,0.78641,0.85436,0.90387,0.93827,0.96127,0.97614,0.98548,0.9912,0.99461,0.99659,0.99772,0.99836,0.99836,0.99836,0.99836,0.99836,0.99836
4170,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00024,0.00045,0.00084,0.00155,0.00283,0.00507,0.0089,0.0153,0.02575,0.04239,0.0681,0.10653,0.16168,0.23695,0.33335,0.44623,0.56451,0.67484,0.76798,0.84086,0.8945,0.93206,0.95732,0.97373,0.98406,0.99038,0.99415,0.99634,0.99759,0.99829,0.99829,0.99829,0.99829,0.99829,0.99829
4180,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00022,0.00041,0.00077,0.00142,0.00259,0.00463,0.00814,0.01401,0.0236,0.03889,0.06256,0.09801,0.14901,0.21887,0.30881,0.41505,0.52787,0.63617,0.73181,0.81027,0.87052,0.91433,0.94483,0.96529,0.97856,0.98692,0.99203,0.99508,0.99686,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787
4111,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00053,0.001,0.00186,0.0034,0.00609,0.01071,0.01842,0.031,0.051,0.08188,0.12797,0.1939,0.28333,0.39652,0.52707,0.65419,0.75968,0.83982,0.89683,0.93538,0.96044,0.9762,0.98584,0.99158,0.99493,0.99683,0.99789,0.99846,0.99876,0.99892,0.99892,0.99892,0.99892,0.99892,0.99892
4121,0.00025,0.00025,0.00025,0.00025,0.00025,0.00025,0.00048,0.00091,0.0017,0.0031,0.00557,0.00981,0.0169,0.0285,0.04698,0.0756,0.11846,0.18004,0.26407,0.37132,0.49659,0.62168,0.72956,0.8148,0.87765,0.92157,0.95096,0.96994,0.98183,0.98908,0.9934,0.99591,0.99733,0.99813,0.99856,0.99879,0.99879,0.99879,0.99879,0.99879,0.99879
4131,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00044,0.00084,0.00156,0.00286,0.00515,0.00909,0.0157,0.02654,0.04387,0.0708,0.11129,0.16979,0.25018,0.35374,0.47633,0.60197,0.7132,0.80238,0.86884,0.91564,0.94713,0.96756,0.9804,0.98825,0.99294,0.99566,0.99721,0.99808,0.99855,0.9988,0.9988,0.9988,0.9988,0.9988,0.9988
4141,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00042,0.00079,0.00148,0.00271,0.00487,0.00859,0.01485,0.02511,0.04153,0.06706,0.10549,0.16107,0.23758,0.33642,0.45397,0.57547,0.68544,0.77695,0.84793,0.89976,0.9358,0.95986,0.97537,0.98509,0.991,0.99452,0.99655,0.99771,0.99835,0.9987,0.9987,0.9987,0.9987,0.9987,0.9987
4151,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.00037,0.0007,0.00131,0.00242,0.00438,0.00776,0.01349,0.02293,0.03815,0.06199,0.09818,0.1511,0.22494,0.32202,0.44012,0.56747,0.6854,0.78184,0.85462,0.90627,0.9412,0.96393,0.97824,0.98701,0.99224,0.99529,0.99702,0.99799,0.99851,0.99879,0.99879,0.99879,0.99879,0.99879,0.99879
4161,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00035,0.00067,0.00125,0.00229,0.00415,0.00736,0.01278,0.02174,0.03618,0.05881,0.09319,0.14351,0.21382,0.30646,0.41959,0.54235,0.65826,0.75639,0.83329,0.88983,0.92931,0.95575,0.97285,0.98357,0.99011,0.99401,0.99627,0.99755,0.99827,0.99866,0.99866,0.99866,0.99866,0.99866,0.99866
4171,0.00017,0.00017,0.00017,0.00017,0.00017,0.00017,0.00032,0.00061,0.00114,0.0021,0.00381,0.00676,0.01177,0.02005,0.03343,0.05446,0.0865,0.13358,0.1997,0.28743,0.39568,0.51511,0.63155,0.73351,0.8153,0.87659,0.92007,0.94957,0.96885,0.98107,0.9886,0.99311,0.99575,0.99726,0.99811,0.99857,0.99857,0.99857,0.99857,0.99857,0.99857
4181,0.00017,0.00017,0.00017,0.00017,0.00017,0.00017,0.00032,0.0006,0.00112,0.00206,0.00372,0.00661,0.01149,0.01957,0.03261,0.05309,0.08428,0.13005,0.19428,0.2794,0.38431,0.49989,0.61285,0.71337,0.7965,0.86095,0.9081,0.94097,0.96297,0.97719,0.98612,0.99156,0.99479,0.99667,0.99774,0.99834,0.99834,0.99834,0.99834,0.99834,0.99834
4112,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.00056,0.00106,0.00198,0.00361,0.00646,0.01134,0.01948,0.03274,0.05378,0.08622,0.13449,0.20334,0.29634,0.41332,0.54705,0.67482,0.77814,0.85473,0.90798,0.94325,0.96572,0.97961,0.98795,0.99285,0.99566,0.99722,0.99808,0.99854,0.99878,0.9989,0.9989,0.9989,0.9989,0.9989,0.9989
4122,0.00028,0.00028,0.00028,0.00028,0.00028,0.00028,0.00054,0.00102,0.00189,0.00346,0.0062,0.01089,0.01873,0.03151,0.05181,0.08313,0.12983,0.19656,0.28695,0.4011,0.53235,0.65933,0.76407,0.84335,0.89951,0.93733,0.9618,0.97711,0.98643,0.99195,0.99516,0.99697,0.99796,0.9985,0.99879,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894
4132,0.00027,0.00027,0.00027,0.00027,0.00027,0.00027,0.00051,0.00097,0.0018,0.00329,0.0059,0.01038,0.01788,0.03012,0.0496,0.07973,0.12477,0.18934,0.2772,0.38882,0.51831,0.64589,0.75313,0.83515,0.89373,0.93344,0.95925,0.97549,0.98541,0.99133,0.99478,0.99674,0.99782,0.99842,0.99873,0.9989,0.9989,0.9989,0.9989,0.9989,0.9989
4142,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.0005,0.00094,0.00175,0.0032,0.00575,0.01012,0.01742,0.02935,0.04835,0.07774,0.12169,0.18473,0.27056,0.37974,0.50668,0.63225,0.73907,0.82256,0.88365,0.92598,0.95407,0.97206,0.98324,0.99,0.99399,0.99628,0.99758,0.99829,0.99867,0.99888,0.99888,0.99888,0.99888,0.99888,0.99888
4152,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.0005,0.00095,0.00176,0.00322,0.00579,0.01019,0.01755,0.02958,0.04876,0.07843,0.12284,0.1866,0.2735,0.3842,0.51308,0.64098,0.74927,0.83238,0.89187,0.93226,0.95856,0.9751,0.98522,0.99124,0.99475,0.99674,0.99784,0.99844,0.99875,0.99892,0.99892,0.99892,0.99892,0.99892,0.99892
4162,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00049,0.00092,0.00171,0.00313,0.00562,0.0099,0.01706,0.02876,0.04741,0.0763,0.11954,0.18165,0.26639,0.37448,0.50063,0.62641,0.73427,0.81895,0.88109,0.92426,0.95296,0.97136,0.98281,0.98975,0.99384,0.9962,0.99753,0.99826,0.99866,0.99887,0.99887,0.99887,0.99887,0.99887,0.99887
4172,0.00025,0.00025,0.00025,0.00025,0.00025,0.00025,0.00048,0.0009,0.00167,0.00305,0.00548,0.00965,0.01663,0.02804,0.04624,0.07442,0.11662,0.17727,0.26008,0.36586,0.48961,0.6135,0.72161,0.80847,0.87318,0.91871,0.94928,0.96903,0.98138,0.98889,0.99334,0.99592,0.99737,0.99818,0.99861,0.99884,0.99884,0.99884,0.99884,0.99884,0.99884
4182,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00045,0.00086,0.00159,0.00291,0.00523,0.00921,0.01589,0.02681,0.04424,0.07126,0.11179,0.17013,0.24997,0.35228,0.47257,0.59418,0.70167,0.78966,0.85718,0.90624,0.94017,0.96272,0.97719,0.9862,0.99167,0.99491,0.99678,0.99783,0.99842,0.99874,0.99874,0.99874,0.99874,0.99874,0.99874
4210,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00059,0.00111,0.00205,0.00374,0.0067,0.01176,0.02018,0.03389,0.05562,0.08907,0.13878,0.20951,0.30478,0.42413,0.55972,0.68759,0.78915,0.86332,0.91422,0.94755,0.96857,0.98143,0.9891,0.99356,0.9961,0.99751,0.99827,0.99867,0.99888,0.99898,0.99898,0.99898,0.99898,0.99898,0.99898
4220,0.00047,0.00047,0.00047,0.00047,0.00047,0.00047,0.00089,0.00166,0.00302,0.00542,0.00952,0.01637,0.02752,0.04523,0.07251,0.11317,0.17135,0.2506,0.35215,0.47248,0.60189,0.7199,0.81218,0.87886,0.92428,0.95385,0.97243,0.98375,0.99047,0.99438,0.99659,0.99781,0.99847,0.99882,0.999,0.99909,0.99909,0.99909,0.99909,0.99909,0.99909
4230,0.00054,0.00054,0.00054,0.00054,0.00054,0.00054,0.00102,0.00188,0.00342,0.00611,0.01069,0.0183,0.03065,0.05015,0.08009,0.1245,0.18766,0.27297,0.38078,0.50587,0.63393,0.74552,0.83097,0.89179,0.93275,0.95918,0.97567,0.98566,0.99156,0.99497,0.99689,0.99795,0.99851,0.99881,0.99896,0.99904,0.99904,0.99904,0.99904,0.99904,0.99904
4240,0.00084,0.00084,0.00084,0.00084,0.00084,0.00084,0.00155,0.00282,0.00505,0.00884,0.01517,0.02544,0.04166,0.06654,0.10343,0.15601,0.22742,0.31882,0.42774,0.54726,0.66602,0.76855,0.8466,0.90194,0.93913,0.96309,0.97801,0.98704,0.99237,0.99544,0.99717,0.99812,0.99863,0.9989,0.99904,0.99911,0.99911,0.99911,0.99911,0.99911,0.99911
4250,0.00056,0.00056,0.00056,0.00056,0.00056,0.00056,0.00106,0.00197,0.00359,0.00645,0.01132,0.01947,0.03273,0.05376,0.08611,0.13409,0.20218,0.29365,0.40817,0.53878,0.66605,0.77142,0.85007,0.90498,0.94142,0.96467,0.97903,0.98766,0.99272,0.99562,0.99724,0.99813,0.9986,0.99884,0.99897,0.99904,0.99904,0.99904,0.99904,0.99904,0.99904
4260,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00164,0.00299,0.00536,0.0094,0.01615,0.02712,0.04448,0.07117,0.11082,0.16734,0.24403,0.34195,0.45781,0.58304,0.70084,0.79659,0.86726,0.91621,0.94852,0.96903,0.98166,0.98922,0.99364,0.99617,0.99758,0.99834,0.99875,0.99896,0.99907,0.99913,0.99913,0.99913,0.99913,0.99913,0.99913
4270,0.00097,0.00097,0.00097,0.00097,0.00097,0.00097,0.0018,0.00329,0.00591,0.01038,0.01784,0.02997,0.04913,0.07842,0.12164,0.18277,0.2648,0.3679,0.48727,0.61068,0.72262,0.81242,0.87808,0.92328,0.95296,0.97175,0.98327,0.99016,0.99418,0.99646,0.99774,0.99843,0.99879,0.99899,0.99908,0.99913,0.99913,0.99913,0.99913,0.99913,0.99913
4280,0.00147,0.00147,0.00147,0.00147,0.00147,0.00147,0.00268,0.00479,0.0084,0.01444,0.02425,0.03975,0.06347,0.09859,0.1486,0.2166,0.30391,0.40823,0.52345,0.63967,0.7441,0.82731,0.88793,0.92954,0.95683,0.97407,0.98463,0.99094,0.99461,0.9967,0.99786,0.99849,0.99883,0.999,0.99909,0.99914,0.99914,0.99914,0.99914,0.99914,0.99914
4211,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.00039,0.00076,0.00145,0.00272,0.00499,0.00898,0.01579,0.02717,0.04568,0.07493,0.11964,0.18515,0.27618,0.394,0.53277,0.66671,0.77419,0.85321,0.90769,0.94349,0.96613,0.98002,0.98832,0.99316,0.99592,0.99745,0.99828,0.99872,0.99895,0.99907,0.99907,0.99907,0.99907,0.99907,0.99907
4221,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.00058,0.0011,0.00204,0.00375,0.00673,0.01186,0.02042,0.0344,0.05658,0.0907,0.14129,0.21297,0.30891,0.42799,0.56271,0.68975,0.79063,0.86429,0.91484,0.94794,0.96881,0.98159,0.9892,0.99364,0.99616,0.99755,0.99831,0.99871,0.99892,0.99902,0.99902,0.99902,0.99902,0.99902,0.99902
4231,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00063,0.0012,0.00223,0.00409,0.00733,0.01288,0.02215,0.03723,0.06109,0.09762,0.15147,0.22713,0.32721,0.44955,0.58355,0.70648,0.80294,0.8728,0.92044,0.95149,0.97101,0.98291,0.98999,0.9941,0.99643,0.99772,0.99841,0.99878,0.99897,0.99907,0.99907,0.99907,0.99907,0.99907,0.99907
4241,0.00047,0.00047,0.00047,0.00047,0.00047,0.00047,0.00089,0.00166,0.00304,0.00547,0.00963,0.01662,0.02804,0.04618,0.07412,0.11566,0.17484,0.25491,0.35643,0.47588,0.60429,0.72151,0.81321,0.87951,0.92467,0.95408,0.97256,0.98382,0.99051,0.9944,0.9966,0.99782,0.99847,0.99882,0.999,0.99909,0.99909,0.99909,0.99909,0.99909,0.99909
4251,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.0007,0.00133,0.00249,0.00456,0.00819,0.01439,0.02473,0.04154,0.06807,0.10857,0.16794,0.25063,0.35851,0.48763,0.62106,0.73684,0.8254,0.88835,0.9307,0.958,0.97501,0.98532,0.9914,0.99492,0.99689,0.99798,0.99856,0.99886,0.99902,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991
4261,0.00052,0.00052,0.00052,0.00052,0.00052,0.00052,0.00099,0.00185,0.00338,0.00608,0.0107,0.01842,0.03102,0.05099,0.08169,0.12716,0.19165,0.27825,0.38682,0.51218,0.63971,0.75006,0.83427,0.89405,0.93424,0.96015,0.97628,0.98605,0.99181,0.99514,0.99701,0.99804,0.99859,0.99888,0.99903,0.99911,0.99911,0.99911,0.99911,0.99911,0.99911
4271,0.00063,0.00063,0.00063,0.00063,0.00063,0.00063,0.00119,0.0022,0.004,0.00714,0.01249,0.02136,0.03569,0.05818,0.09233,0.14226,0.21191,0.30354,0.41563,0.54003,0.66249,0.76696,0.84601,0.90182,0.93918,0.96319,0.9781,0.98711,0.99242,0.99548,0.9972,0.99814,0.99864,0.99891,0.99904,0.99911,0.99911,0.99911,0.99911,0.99911,0.99911
4281,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00154,0.00282,0.00505,0.00889,0.01532,0.0258,0.04242,0.06796,0.10583,0.15963,0.2323,0.32452,0.43389,0.55376,0.672,0.77323,0.84997,0.90422,0.9406,0.96399,0.97853,0.98732,0.99251,0.99549,0.99717,0.99809,0.99859,0.99885,0.99898,0.99905,0.99905,0.99905,0.99905,0.99905,0.99905
4212,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.0003,0.00059,0.00114,0.00217,0.00405,0.0074,0.01323,0.02311,0.03947,0.06581,0.10688,0.16838,0.25586,0.37201,0.51275,0.65105,0.76285,0.84547,0.90263,0.94029,0.96416,0.97882,0.9876,0.99272,0.99565,0.99727,0.99815,0.99862,0.99887,0.99899,0.99899,0.99899,0.99899,0.99899,0.99899
4222,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00036,0.00071,0.00136,0.00256,0.00472,0.00854,0.0151,0.02611,0.04411,0.0727,0.1166,0.18122,0.27138,0.38844,0.52737,0.66238,0.77099,0.851,0.90624,0.94257,0.96557,0.97969,0.98813,0.99305,0.99586,0.99742,0.99826,0.99871,0.99894,0.99906,0.99906,0.99906,0.99906,0.99906,0.99906
4232,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00041,0.00079,0.0015,0.00281,0.00515,0.00925,0.01627,0.02798,0.04705,0.0772,0.12323,0.19053,0.28361,0.40319,0.54186,0.67408,0.77963,0.85697,0.91017,0.94505,0.96709,0.98058,0.98864,0.99334,0.99601,0.99749,0.99829,0.99871,0.99893,0.99905,0.99905,0.99905,0.99905,0.99905,0.99905
4242,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00051,0.00097,0.00182,0.00337,0.00611,0.01085,0.01885,0.032,0.05306,0.08574,0.1346,0.20441,0.29855,0.41687,0.55275,0.68202,0.78509,0.86055,0.91243,0.94645,0.96793,0.98108,0.98893,0.99351,0.99611,0.99755,0.99833,0.99875,0.99896,0.99907,0.99907,0.99907,0.99907,0.99907,0.99907
4252,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00041,0.00079,0.00151,0.00283,0.00521,0.00939,0.01653,0.02847,0.0479,0.07861,0.12542,0.19375,0.288,0.40867,0.54734,0.67854,0.78295,0.85928,0.9117,0.94603,0.9677,0.98096,0.98887,0.99348,0.9961,0.99755,0.99833,0.99875,0.99896,0.99907,0.99907,0.99907,0.99907,0.99907,0.99907
4262,0.00027,0.00027,0.00027,0.00027,0.00027,0.00027,0.00052,0.001,0.00188,0.00347,0.00628,0.01115,0.01935,0.03282,0.05436,0.08773,0.13754,0.20853,0.30392,0.42327,0.55898,0.68703,0.78878,0.8631,0.91411,0.94751,0.96858,0.98147,0.98916,0.99364,0.99618,0.99759,0.99835,0.99876,0.99897,0.99908,0.99908,0.99908,0.99908,0.99908,0.99908
4272,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.00058,0.0011,0.00207,0.00381,0.00688,0.01216,0.02104,0.03556,0.05865,0.09414,0.14656,0.22026,0.31777,0.43647,0.56936,0.69459,0.79395,0.86647,0.91623,0.9488,0.96935,0.98192,0.98942,0.99378,0.99626,0.99763,0.99838,0.99877,0.99897,0.99908,0.99908,0.99908,0.99908,0.99908,0.99908
4282,0.00042,0.00042,0.00042,0.00042,0.00042,0.00042,0.00081,0.00151,0.00277,0.005,0.00884,0.01531,0.02591,0.04284,0.06906,0.10821,0.1643,0.24055,0.33847,0.45577,0.58549,0.70663,0.80238,0.87208,0.91982,0.95102,0.97069,0.98271,0.98987,0.99403,0.9964,0.99771,0.99841,0.99879,0.99898,0.99908,0.99908,0.99908,0.99908,0.99908,0.99908
5110,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00026,0.00051,0.001,0.00191,0.0036,0.00664,0.01196,0.02105,0.03623,0.06091,0.0998,0.15873,0.24371,0.35833,0.5,0.64098,0.75554,0.84048,0.8994,0.93827,0.96295,0.97813,0.98722,0.99254,0.99558,0.99727,0.99818,0.99867,0.99892,0.99905,0.99905,0.99905,0.99905,0.99905,0.99905
5120,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00022,0.00044,0.00086,0.00165,0.00312,0.00577,0.01042,0.0184,0.03177,0.0536,0.08814,0.14079,0.21732,0.32174,0.4528,0.58926,0.70785,0.80179,0.87072,0.91841,0.94989,0.96989,0.98221,0.9896,0.99391,0.99637,0.99773,0.99847,0.99886,0.99906,0.99906,0.99906,0.99906,0.99906,0.99906
5130,0.00009,0.00009,0.00009,0.00009,0.00009,0.00009,0.00019,0.00037,0.00073,0.00142,0.00269,0.00499,0.00905,0.01607,0.02788,0.04727,0.07819,0.12576,0.19574,0.29279,0.41737,0.55466,0.68066,0.78211,0.8573,0.90963,0.9443,0.9664,0.98007,0.9883,0.99314,0.99591,0.99745,0.99829,0.99874,0.99897,0.99897,0.99897,0.99897,0.99897,0.99897
5140,0.00009,0.00009,0.00009,0.00009,0.00009,0.00009,0.00017,0.00034,0.00066,0.00128,0.00242,0.00449,0.00816,0.01449,0.02517,0.04273,0.07076,0.11397,0.17768,0.2664,0.38104,0.50869,0.63059,0.73601,0.81988,0.88186,0.92501,0.95368,0.97202,0.98339,0.99025,0.99426,0.99655,0.99782,0.99851,0.99888,0.99888,0.99888,0.99888,0.99888,0.99888
5150,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00015,0.00031,0.0006,0.00117,0.00224,0.00418,0.00765,0.01367,0.02389,0.04081,0.06806,0.11049,0.17387,0.26361,0.38194,0.52083,0.65511,0.7644,0.84584,0.90262,0.94024,0.96416,0.97888,0.98767,0.99281,0.99574,0.99736,0.99824,0.9987,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894
5160,0.00007,0.00007,0.00007,0.00007,0.00007,0.00007,0.00013,0.00026,0.00052,0.00101,0.00193,0.00362,0.00664,0.01191,0.02087,0.03575,0.05982,0.09746,0.15405,0.23483,0.34265,0.47189,0.60241,0.71598,0.80648,0.8733,0.9198,0.95062,0.97026,0.9824,0.98969,0.99396,0.99639,0.99774,0.99847,0.99886,0.99886,0.99886,0.99886,0.99886,0.99886
5170,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00012,0.00024,0.00047,0.00091,0.00174,0.00327,0.00601,0.01079,0.01895,0.03255,0.05459,0.08921,0.14151,0.21668,0.31806,0.44124,0.57167,0.69105,0.78794,0.86044,0.91134,0.94529,0.96707,0.98058,0.98869,0.99342,0.99611,0.9976,0.9984,0.99883,0.99883,0.99883,0.99883,0.99883,0.99883
5180,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00011,0.00022,0.00043,0.00083,0.00159,0.00299,0.00549,0.00986,0.01733,0.0298,0.05004,0.08187,0.13004,0.19947,0.2935,0.40865,0.53183,0.6483,0.74875,0.82861,0.88748,0.92845,0.95573,0.97326,0.98415,0.9907,0.99452,0.9967,0.9979,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856
5111,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00028,0.00056,0.00109,0.00209,0.00393,0.00723,0.01299,0.02282,0.03921,0.06579,0.10754,0.17057,0.26101,0.38209,0.52987,0.67307,0.78409,0.86327,0.91624,0.95003,0.9708,0.9832,0.9904,0.99449,0.99676,0.99798,0.99862,0.99895,0.99911,0.99919,0.99919,0.99919,0.99919,0.99919,0.99919
5121,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00026,0.00051,0.00099,0.0019,0.00358,0.00659,0.01187,0.0209,0.03598,0.0605,0.09911,0.15764,0.24204,0.35589,0.49644,0.63671,0.75126,0.83726,0.89734,0.93712,0.9624,0.97792,0.98718,0.99257,0.99563,0.99732,0.99824,0.99872,0.99897,0.99909,0.99909,0.99909,0.99909,0.99909,0.99909
5131,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00023,0.00046,0.00091,0.00174,0.00329,0.00608,0.01098,0.01938,0.03343,0.05636,0.09262,0.14784,0.22799,0.33708,0.47349,0.6145,0.73405,0.82498,0.88915,0.93194,0.95925,0.97607,0.98614,0.992,0.99533,0.99718,0.99818,0.99871,0.99898,0.99912,0.99912,0.99912,0.99912,0.99912,0.99912
5141,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00022,0.00044,0.00086,0.00165,0.00311,0.00575,0.01037,0.01832,0.03162,0.05333,0.08768,0.14003,0.21611,0.31986,0.45004,0.58538,0.7031,0.79738,0.86752,0.91637,0.94873,0.9693,0.98194,0.9895,0.99388,0.99637,0.99774,0.99848,0.99887,0.99907,0.99907,0.99907,0.99907,0.99907,0.99907
